Date,S&P500,CAC40
2000-08-31,0.010042718395491868,-0.00138669511592171
2000-09-01,0.0020359797262652357,0.028411819415927297
2000-09-04,,0.015948832108293454
2000-09-05,,-0.009472289208976914
2000-09-06,-0.009840191952064758,-0.008746073745086735
2000-09-07,0.006875530082509629,0.00554231065819355
2000-09-08,-0.0053310857921502475,-0.01918221752787419
2000-09-11,-0.0035061828266143014,-0.004229237014641285
2000-09-12,-0.00488163214185422,0.0034142330667237264
2000-09-13,0.001970353352285903,-0.019246569280636283
2000-09-14,-0.002720729855348991,0.01050710517221809
2000-09-15,-0.010169654711820741,-0.0035041531685012783
2000-09-18,-0.014531247553697058,-0.013949342881859339
2000-09-19,0.010654141919677285,0.0011606672159574227
2000-09-20,-0.005863455339817247,-0.019069061142401367
2000-09-21,-0.0015777950350132075,-0.023520692930139475
2000-09-22,-0.0002277893198147085,0.0006091444740339291
2000-09-25,-0.006688622785773424,0.012414909781665262
2000-09-26,-0.008213913621490154,-0.006663172712386589
2000-09-27,-0.0004484376272270163,0.004087978225377542
2000-09-28,0.02223521731685918,-0.0013861621750252962
2000-09-29,-0.014935320624473891,-0.007035286451694489
2000-10-02,-0.00019493724023589287,0.013182580287544265
2000-10-03,-0.006802545319421149,0.0080623727432938
2000-10-04,0.005510133874628176,-0.016295825453016333
2000-10-05,0.001366559122937483,0.006192730312225114
2000-10-06,-0.01900050025471689,-0.012108682948154703
2000-10-09,-0.004939680896059673,-0.02370411877017986
2000-10-10,-0.010705911750800823,0.0054401668355121835
2000-10-11,-0.016171398678526572,-0.030468916291074843
2000-10-12,-0.025509447816078445,0.005805806035578787
2000-10-13,0.03338147187539642,0.01227064670712763
2000-10-16,0.00032743485703057296,0.003929626163754474
2000-10-17,-0.017932246367448723,-0.0034313402317844854
2000-10-18,-0.005807511270957466,-0.021393868089093715
2000-10-19,0.03474328471397525,0.021748739873613587
2000-10-20,0.005882977539575895,0.01367513965340561
2000-10-23,-0.0008232512508464795,0.005350064828216983
2000-10-24,0.001683628893244249,0.022871662541804172
2000-10-25,-0.023767446770113,-0.007248927111532577
2000-10-26,-0.0003370818371917217,-0.011067392209106575
2000-10-27,0.011096138561315971,0.009746482143233592
2000-10-30,0.013830353247205052,0.0044520623433601525
2000-10-31,0.021978171595075313,0.01601125564596817
2000-11-01,-0.0057227183232284595,0.0017802834410285406
2000-11-02,0.004995690837657607,-0.0013636570724349095
2000-11-03,-0.0011412043128343763,-0.00021719833977162928
2000-11-06,0.003855077294915743,-0.007294932280746846
2000-11-07,-0.00022339654805025866,0.005325615624655056
2000-11-08,-0.015776548078628938,-0.00783581145209633
2000-11-09,-0.006485591549181047,-0.010239832357558876
2000-11-10,-0.02439758440034645,-0.01971881870062364
2000-11-13,-0.010776124770198847,-0.017854482027885532
2000-11-14,0.023452141835934803,0.03117893655545445
2000-11-15,0.0049604885672558385,0.012174758821147602
2000-11-16,-0.01258453426534023,-0.0029705459728367467
2000-11-17,-0.0033519702153833597,-0.019280435900506543
2000-11-20,-0.018351691957114613,-0.02274126969989254
2000-11-21,0.003522948031424944,0.009835942482971483
2000-11-22,-0.01854751229242224,-0.022417262857368114
2000-11-23,,0.018224610188992907
2000-11-24,,0.015299727522634088
2000-11-27,0.005366009872832311,0.0041785939956417995
2000-11-28,-0.009548029357613563,-0.016545843762787893
2000-11-29,0.004371028927711018,-0.0014120945025258846
2000-11-30,-0.020105446229818358,-0.02187386276304837
2000-12-01,0.00021295814082167297,7.083606656221875e-05
2000-12-04,0.007405541524307058,-0.02310706491945691
2000-12-05,0.03892168841532939,0.03511698664498453
2000-12-06,-0.01821965029225081,-0.0016096879381732876
2000-12-07,-0.005852864559811266,-9.194166770276624e-05
2000-12-08,0.01960475223329916,-0.007581030534864919
2000-12-11,0.007526105317355203,0.02332928057329786
2000-12-12,-0.0065352106796403575,-0.0049720835464284185
2000-12-13,-0.008160900128526438,-0.014116222635174647
2000-12-14,-0.01401476235876764,-0.009499728518349015
2000-12-15,-0.02146273716308178,-0.011194341753142711
2000-12-18,0.008070697422759565,0.008211296607566032
2000-12-19,-0.012957962090040409,0.012122250070080387
2000-12-20,-0.03129594524787349,-0.03231491644573037
2000-12-21,0.00800164080785648,-0.0012798298844088896
2000-12-22,0.02438696498246351,0.004308109668188065
2000-12-26,0.007075301948657131,
2000-12-27,0.010439634692143152,
2000-12-28,0.00398814569917838,0.010832947145011707
2000-12-29,-0.010448008358699412,0.000982978772887222
2001-01-02,-0.028031939394959182,-0.021517209582223695
2001-01-03,0.05009860597069338,-0.01980549752373395
2001-01-04,-0.010552474216456775,0.02321239859275903
2001-01-05,-0.026242362136687403,-0.009967385175635446
2001-01-08,-0.0019178112844737694,-0.004380015136835724
2001-01-09,0.003812189227544005,-0.012142385161319047
2001-01-10,0.009586385482041715,-0.00173750904557457
2001-01-11,0.010317700515731554,0.00874343294615576
2001-01-12,-0.006232870921233369,0.023069461481957765
2001-01-15,,-0.00016453634227842073
2001-01-16,,-0.012293038063368122
2001-01-17,0.0021256143196530797,0.021247298705921347
2001-01-18,0.013915319945297933,-0.0040668460433890274
2001-01-19,-0.004028228935836542,-0.0024624200357151738
2001-01-22,0.00026813751626653115,0.006334501470298903
2001-01-23,0.013031498757798854,-0.007314557600615945
2001-01-24,0.0028668217760010606,0.010375452966600474
2001-01-25,-0.004976939690306659,0.005823472724556966
2001-01-26,-0.0018858487785236022,-0.001526629628791687
2001-01-29,0.006804747854681326,-0.006365614753861992
2001-01-30,0.007007877475295743,0.0049678154325205615
2001-01-31,-0.005619714800495723,0.013746539021942228
2001-02-01,0.005461131971338906,-0.016465813174994848
2001-02-02,-0.017473989611664797,-0.01243280952064485
2001-02-05,0.003586658462731984,-0.0004942842206341336
2001-02-06,-0.0015137219243971378,0.004955767438381775
2001-02-07,-0.008408142690811471,-0.017123029084953778
2001-02-08,-0.0062346540433850794,0.0037064159968314137
2001-02-09,-0.013335549023706816,-0.010582925675356791
2001-02-12,0.011827290693833259,0.008248800550957114
2001-02-13,-0.008652125638884511,-0.0035507016921405565
2001-02-14,-0.002183807079300326,-0.016518437477480163
2001-02-15,0.008123549341341407,0.010683442187182424
2001-02-16,-0.01890529720989631,-0.01917772480186175
2001-02-19,,-0.0018551638710632146
2001-02-20,,-0.006447874233403428
2001-02-21,-0.018507453797223627,-0.01340306340649533
2001-02-22,-0.0019518296494506204,-0.003998658521465859
2001-02-23,-0.005555435925262753,-0.02377636179924214
2001-02-26,0.017489958196507338,0.01733290059714654
2001-02-27,-0.00765990835073016,0.004184533537719304
2001-02-28,-0.014309109209043602,-0.01292440052253252
2001-03-01,0.0010404044739755758,-0.004870094870194075
2001-03-02,-0.005679790908007298,-0.009252345538887097
2001-03-05,0.0058581245475575194,0.014533507193122741
2001-03-06,0.00998059811609675,0.01647467059753538
2001-03-07,0.006452357238200701,0.004837646531667517
2001-03-08,0.0022584976129884637,-0.008209818605045882
2001-03-09,-0.024763940834399034,-0.012828530837888708
2001-03-12,-0.043180755839886786,-0.02355984778118514
2001-03-13,0.014828497401341068,-0.010592435943588385
2001-03-14,-0.02584211909800105,-0.013759765634193122
2001-03-15,0.005871294396720295,0.012151335402208918
2001-03-16,-0.019624073883761306,-0.0140778140161949
2001-03-19,0.017626684032983286,-0.011003418696648337
2001-03-20,-0.024077401171648027,0.017787070267100136
2001-03-21,-0.017923702154931664,-0.022310473862974356
2001-03-22,-0.0040637162334672405,-0.03959981183166705
2001-03-23,0.019909090065061363,0.026179228073911043
2001-03-26,0.011282371798750468,0.03507682609536933
2001-03-27,0.025575049699052332,0.021620413907174285
2001-03-28,-0.02442965378011941,-0.016267461281683215
2001-03-29,-0.00463030782349072,0.0014541981617319788
2001-03-30,0.010784446543313564,0.0043680929093039556
2001-04-02,-0.012461938832180275,0.005796752024258778
2001-04-03,-0.03439311121472999,-0.039627823394913886
2001-04-04,-0.002901108987965695,0.013553122345873359
2001-04-05,0.04367998314638566,0.017102388764049126
2001-04-06,-0.019983576101425315,-0.003654139419167368
2001-04-09,0.008117394675240863,0.008465507633102609
2001-04-10,0.027066025534338678,0.028555561888172987
2001-04-11,-0.0021311475923663226,0.00568345481221133
2001-04-12,0.015104328135851386,0.00208525854173236
2001-04-16,-0.0032276690232889704,
2001-04-17,0.010282453148762638,
2001-04-18,0.03889040476854766,0.03072471686026579
2001-04-19,0.01254273017853591,-0.004546759190108829
2001-04-20,-0.008542750949638078,-0.005603956539086852
2001-04-23,-0.014980124708175557,-0.009632312830324175
2001-04-24,-0.012161467890639988,0.005110402850910578
2001-04-25,0.01594089126964149,-0.003058446969291251
2001-04-26,0.004695844989827114,0.013663521637784282
2001-04-27,0.0150099058773554,0.017191695816972885
2001-04-30,-0.0028650794068301177,0.01148850654581457
2001-05-01,0.013589855617309743,
2001-05-02,0.0007818075475320985,
2001-05-03,-0.01487269265949498,-0.0207863268531856
2001-05-04,0.0144404282716879,-0.0002785413381563018
2001-05-07,-0.0024474586666685116,0.007876422428923613
2001-05-08,-0.0018282867376558931,0.0033482020952193547
2001-05-09,-0.004487719892564135,-0.004504334270051036
2001-05-10,-0.0002867175401520816,0.02082633195172745
2001-05-11,-0.007576610015040175,-0.006993711042385331
2001-05-14,0.0026090376145728733,-0.01428529079100993
2001-05-15,0.0004162776179772454,0.010279253635447239
2001-05-16,0.02845278724491007,-0.003867142700375137
2001-05-17,0.0027237566258095924,0.01266773287650591
2001-05-18,0.0026930521225809745,0.008151830139080163
2001-05-21,0.01615374759914645,0.002447537549635781
2001-05-22,-0.002627873591674268,0.0073301277936668185
2001-05-23,-0.015526398737474967,-0.011017881555822173
2001-05-24,0.003196148296129353,0.004569555581994678
2001-05-25,-0.011815947460596443,-0.013176109942542813
2001-05-28,,0.004367636174594569
2001-05-29,,-0.011424572035796277
2001-05-30,-0.015655514748746047,-0.01768228535503369
2001-05-31,0.006201517937073353,0.001822084841385907
2001-06-01,0.0038620963702495903,-0.003938253104403544
2001-06-04,0.005108348086146242,
2001-06-05,0.012990159597655815,
2001-06-06,-0.010548639777156588,-0.0035857173572388934
2001-06-07,0.005456510067294751,-0.007841385287415292
2001-06-08,-0.00939731891921658,-0.0024681822866241543
2001-06-11,-0.008355953243949998,-0.003944896394634023
2001-06-12,0.001163881185636706,-0.01966058116286462
2001-06-13,-0.011346896744853119,0.007848345776893861
2001-06-14,-0.017501595438172535,-0.010564805530418275
2001-06-15,-0.004516882772492181,-0.01004894823650937
2001-06-18,-0.004883174439339166,-0.015934899059387386
2001-06-19,0.0034341270568420956,0.007582994086156036
2001-06-20,0.00870875239279778,-0.00556215436095886
2001-06-21,0.011364213620349783,-0.006869758556955041
2001-06-22,-0.009450028380182385,0.00948393174520712
2001-06-25,-0.005508630297048178,0.005746901232423385
2001-06-26,-0.0015099014091377594,-0.023540984564630718
2001-06-27,-0.004676405725775434,-0.00648428923781974
2001-06-28,0.012493089213528652,0.014994867356920905
2001-06-29,-0.0014842165727727563,0.017876486976639905
2001-07-02,0.010078542422369496,0.013622046155128409
2001-07-03,-0.0018355161920441398,-0.017130145035811783
2001-07-04,,-0.005887667863159529
2001-07-05,,-0.009912756945072099
2001-07-06,-0.02349826502045349,-0.024292416599673516
2001-07-09,0.006878995885808203,0.00560276808876603
2001-07-10,-0.014397979065223998,-0.010735277806429577
2001-07-11,-0.001134103356830174,-0.011806757492963338
2001-07-12,0.023691267149943185,0.00951231785750295
2001-07-13,0.006241030816857895,0.012861222738804745
2001-07-16,-0.010882881971022607,-0.0004936020238460737
2001-07-17,0.009971300861786325,-0.008803870506635225
2001-07-18,-0.005541633010651026,-0.022303735270031044
2001-07-19,0.006052826282955781,0.012920418432203373
2001-07-20,-0.003432078384125181,-0.01007829807142191
2001-07-23,-0.016368622611130257,0.006396567154951294
2001-07-24,-0.016271634136927227,-0.01146594918372601
2001-07-25,0.016079857831039934,-0.0169763106770342
2001-07-26,0.010449532191457944,0.01444536784590622
2001-07-27,0.0024023779015329705,0.02582128946211948
2001-07-30,-0.0010780438338352516,0.01340005031101299
2001-07-31,0.005570651237587043,0.01029058191462684
2001-08-01,0.0038804135614018964,0.005126391198030822
2001-08-02,0.003963999634972737,-0.004476088110291876
2001-08-03,-0.005242698680370639,-0.011281890079294477
2001-08-06,-0.01142174446908939,0.006948508367848882
2001-08-07,0.0032653971820353345,-0.0028877143473969857
2001-08-08,-0.017328125783906967,-0.012944389166609782
2001-08-09,-8.447236949016279e-05,-0.019640124134836623
2001-08-10,0.005686842621282606,-0.008649180051458205
2001-08-13,0.0009494562498826298,0.01533837619849332
2001-08-14,-0.0038278323869295194,0.008594924796640813
2001-08-15,-0.007339463130492052,-0.005777151089975341
2001-08-16,0.0030899429450153004,-0.010407460000825375
2001-08-17,-0.016663052745311324,-0.021556049308342762
2001-08-20,0.008124188847023373,0.0029430540755397416
2001-08-21,-0.012079480285459132,0.009066174359760426
2001-08-22,0.0069561280612775445,-0.004701259789367862
2001-08-23,-0.002763292695957098,-0.0005486408632625617
2001-08-24,0.019654319856812652,0.02226012238148467
2001-08-27,-0.004827367451372688,-0.002190559944940551
2001-08-28,-0.015010008190401547,-0.018359901973294068
2001-08-29,-0.011149237684562108,0.003980696763884239
2001-08-30,-0.017003925176352408,-0.027098861778929284
2001-08-31,0.004029943083662779,-0.0030890039638653555
2001-09-03,,-0.012696891470098004
2001-09-04,,0.009542567204853913
2001-09-05,-0.0010591480872195191,-0.021912785742126406
2001-09-06,-0.022390271651587357,-0.01986412896906886
2001-09-07,-0.018637016144416374,-0.015006468643642301
2001-09-10,0.006225947782446006,-0.006745092416439724
2001-09-11,,-0.07390726116352375
2001-09-12,,0.013426877424718375
2001-09-13,,-9.470681476053677e-05
2001-09-14,,-0.049680743711192354
2001-09-17,,0.027105829908205425
2001-09-18,-0.005804970478062166,-0.011276424055366108
2001-09-19,-0.016112491823485176,-0.02046506742741616
2001-09-20,-0.03105993338932478,-0.038763876606129344
2001-09-21,-0.01903426031711075,-0.02282121674535975
2001-09-24,0.038983252112168465,0.05702908056833511
2001-09-25,0.008789682811224164,0.0107894604725991
2001-09-26,-0.005166646648616657,0.018622270858998924
2001-09-27,0.011489124142700646,0.009482999975865436
2001-09-28,0.021921988175857665,0.016393289042163417
2001-10-01,-0.0022958986230237066,-0.01825192100440598
2001-10-02,0.012305528501956209,0.010011023172438627
2001-10-03,0.019927210407669316,-0.005046138007368528
2001-10-04,-0.0024713921192770494,0.04262901278188491
2001-10-05,0.0016360797584318298,-0.007397883718813891
2001-10-08,-0.00834443748792979,0.0017888655605042825
2001-10-09,-0.005355541696520527,0.0011409430375790564
2001-10-10,0.022938244839720845,0.03409401088441255
2001-10-11,0.01520834015585848,0.0026161840994156638
2001-10-12,-0.005266877171196449,0.0014315781308260611
2001-10-15,-0.0015298345696541649,-0.0283544229688818
2001-10-16,0.006935960961869103,0.02244473057516916
2001-10-17,-0.01863264438138912,0.0239108192535904
2001-10-18,-0.007873047505638664,-0.016642810687419685
2001-10-19,0.004557317621906032,-0.016873718541516758
2001-10-22,0.015296087718508211,0.017913685908572896
2001-10-23,-0.004697674100833327,0.026367675398905055
2001-10-24,0.0003871032501143734,0.0068653458984135884
2001-10-25,0.013720987208263535,-0.024050709372886225
2001-10-26,0.00410877262013698,0.022880170615450002
2001-10-29,-0.02381830408229002,-0.02129884606083965
2001-10-30,-0.017165917580863832,-0.029957303632132115
2001-10-31,-9.445045958234033e-06,0.021016305439407024
2001-11-01,0.022948107736279866,0.005908359522850182
2001-11-02,0.002859492349182924,0.0005633145796615224
2001-11-05,0.014385591750238236,0.026534522817208694
2001-11-06,0.014526150690715944,-0.005272711359141424
2001-11-07,-0.0027348699242971675,0.007078053056068345
2001-11-08,0.002455628351381245,0.01775322185947137
2001-11-09,0.0015824373463944053,-0.012849276062384174
2001-11-12,-0.0017674593956140683,-0.030503139722094952
2001-11-13,0.01856340309336213,0.0432072746940948
2001-11-14,0.0018611305347253637,0.0020609564416411708
2001-11-15,0.0009025765040018285,0.00047866631717452535
2001-11-16,-0.003142917294968739,0.00218907735632512
2001-11-19,0.010898901254644544,0.015955013363790016
2001-11-20,-0.007297642161543494,-0.014369779030924401
2001-11-21,-0.004927104050553632,-0.007943850080079473
2001-11-22,,0.009385503616975654
2001-11-23,,-0.0056480676490039405
2001-11-26,0.006154770185656577,-0.00206390758032593
2001-11-27,-0.0068428432588011345,-0.01721155131928731
2001-11-28,-0.01825139666702913,-0.008988284371357236
2001-11-29,0.010349777973346352,8.325659374652794e-05
2001-11-30,-0.0006577793651273423,0.006790558565698435
2001-12-03,-0.008381172642107582,-0.002730127541583749
2001-12-04,0.013187029022137864,0.014651150783684619
2001-12-05,0.022318243944841498,0.03274491142838776
2001-12-06,-0.0027769471250451705,0.00039124717029537237
2001-12-07,-0.007531417338754176,-0.00778734411798776
2001-12-10,-0.01586794895412269,-0.018662723067123133
2001-12-11,-0.0027809109295721113,-0.0009547455537192162
2001-12-12,0.00027264903829737897,-0.009064215731337977
2001-12-13,-0.015557478644108724,-0.02217404374361931
2001-12-14,0.0033142998099990884,-0.016015774105527347
2001-12-17,0.010034832359149704,0.03344452368665052
2001-12-18,0.007546157043874402,-0.0011303527641224331
2001-12-19,0.005809693060869314,-0.002718728491718725
2001-12-20,-0.008377122022309003,-0.009221227719309777
2001-12-21,0.0043511098960442585,0.016404838205663186
2001-12-24,-0.00020961859331847243,0.0006134797552765914
2001-12-26,0.004123505527849902,
2001-12-27,0.006751533273525068,
2001-12-28,0.003361778393112802,0.0072791888624283985
2001-12-31,-0.011145426658350721,
2002-01-02,0.005740094891362402,
2002-01-03,0.009180090573510657,0.02199794238003161
2002-01-04,0.006213143831922618,0.00033962310597002165
2002-01-07,-0.006498874255845943,-0.014361096576831267
2002-01-08,-0.00358836770714277,-0.010280529452873721
2002-01-09,-0.004798740836654547,0.004141757829234871
2002-01-10,0.0012206608392113516,-0.015585261367763725
2002-01-11,-0.009467876684872145,0.008674509625818505
2002-01-14,-0.0062761361378107505,-0.022113410102160058
2002-01-15,0.006834011465972845,0.014470170190285181
2002-01-16,-0.01624512172419068,-0.020564693738434392
2002-01-17,0.01003047183988226,0.01132982413710315
2002-01-18,-0.009922071491006434,-0.005985744663140169
2002-01-21,,-0.00563073432884309
2002-01-22,,0.0051811589963821625
2002-01-23,0.007924520153362424,0.0009197438904178235
2002-01-24,0.0035189158770061457,0.012865021169447877
2002-01-25,0.0009981052496972342,-0.005270496365729516
2002-01-28,-0.000194100926018681,0.010886808356436406
2002-01-29,-0.028612820387958315,-0.012580664271826913
2002-01-30,0.011747648157926616,-0.015377242828202298
2002-01-31,0.014933956271208082,0.012388643630702134
2002-02-01,-0.007078393510550951,-0.0014142183497101168
2002-02-04,-0.02473713328594973,-0.013021936360018915
2002-02-05,-0.0040385239132636475,-0.020418242532168507
2002-02-06,-0.005972376331605855,-0.00787880944953867
2002-02-07,-0.0030825426532377076,0.005110157786746949
2002-02-08,0.014858703819622843,0.0007892022850606306
2002-02-11,0.01434016084658829,0.01260046926355507
2002-02-12,-0.003992968721525436,-0.0035054053817596964
